"portal_user_id","age_range","gender","tags"
"aaa7-404","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"wisconsin-1376","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Stroke""]"
"northcarolina-1271","60+","Female","[""Dementia & Alzheimer's""]"
"kansas-380","60+","Male","[""Aging"", ""Bathing"", ""Dressing"", ""Fraud & Scams"", ""Mental Changes"", ""Mobility"", ""Toileting"", ""Withdrawing""]"
"phoenix-418","NA","Female","[""Dementia & Alzheimer's""]"
"kern-1306","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"wisconsin-1377","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"phoenix-419","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health""]"
"seniorresources-305","36-45","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"newyork-1391","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Parkinson's""]"
"newyork-1392","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Stroke""]"
"phoenix-420","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities""]"
"kern-1307","60+","Male","[""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren""]"
"kern-1308","26-35","Female","[""Developmental Disabilities"", ""Diabetes""]"
"dayton-759","60+","Female","[""Aging"", ""Dementia & Alzheimer's""]"
"phoenix-421","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Stroke""]"
"wisconsin-1378","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Parkinson's"", ""Stroke""]"
"kern-1309","18-25","Male","[""Developmental Disabilities""]"
"phoenix-422","60+","Male","[""Dementia & Alzheimer's"", ""Diabetes""]"
"minnesota-523","60+","Female","[""Aging"", ""Boredom"", ""Dementia & Alzheimer's""]"
"minnesota-524","60+","Female","[""Dementia & Alzheimer's""]"
"newyork-1393","26-35","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""Falls"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"seniorresources-306","NA","NA","[""Dementia & Alzheimer's""]"
"newyork-1394","36-45","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health""]"
"newyork-1395","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Parkinson's"", ""Stroke""]"
"northcarolina-1272","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Stroke""]"
"newyork-1396","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Parkinson's"", ""Stroke""]"
"sourcewise-275","46-60","Male","[""Aging"", ""Diabetes"", ""Heart Health"", ""Stroke""]"
"wisconsin-1379","46-60","Female","[""Aging"", ""Developmental Disabilities"", ""Heart Health"", ""Lung Health""]"
"newyork-1397","26-35","NA","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"kern-1310","46-60","Male","[""Stroke""]"
"newyork-1398","36-45","Female","[""Aging"", ""Dementia & Alzheimer's""]"
"newyork-1399","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities""]"
"newyork-1400","46-60","Female","[""Aging"", ""Dementia & Alzheimer's""]"
"northcarolina-1273","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes""]"
"wisconsin-1380","NA","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"jayhawk-325","NA","NA","[""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes""]"
"newyork-1401","26-35","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Parkinson's"", ""Stroke""]"
"sourcewise-276","NA","NA","[""Parkinson's""]"
"northcarolina-1274","60+","Female","[""Boredom"", ""Dementia & Alzheimer's"", ""Mobility"", ""Parkinson's"", ""Wandering""]"
"newyork-1402","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Parkinson's"", ""Stroke""]"
"newyork-1403","46-60","Female","[""Activities"", ""Aging"", ""Dementia & Alzheimer's"", ""Future Planning"", ""Power of Attorney""]"
"kern-1311","18-25","Female","[""Developmental Disabilities""]"
"northcarolina-1275","36-45","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes""]"
"buchanan-240","36-45","Female","[""Aging""]"
"kern-1312","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities""]"
"newyork-1404","26-35","NA","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"newyork-1405","NA","NA","[""Aging"", ""Developmental Disabilities""]"
"newyork-1406","60+","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Stroke""]"
"northcarolina-1276","46-60","Female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes""]"
"dayton-760","60+","male","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"northcarolina-1277","46-60","female","[""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Parkinson's""]"
"northcarolina-1278","60+","male","[""Agitation"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Driving"", ""Emotions"", ""Future Planning"", ""Hoarding"", ""Irritability"", ""Loneliness"", ""Medications"", ""Prescriptions"", ""Relationships"", ""Self-Care""]"
"sourcewise-277","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Parkinson's"", ""Stroke""]"
"newyork-1407","46-60","female","[""Aging"", ""Diabetes""]"
"wisconsin-1381","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"phoenix-423","60+","male","[""Dementia & Alzheimer's""]"
"wisconsin-1382","60+","male","[""Dementia & Alzheimer's""]"
"kalamazoo-214","60+","female","[""Dementia & Alzheimer's""]"
"northcarolina-1279","46-60","male","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"aaanm-247","60+","female","[""Aging"", ""Dementia & Alzheimer's""]"
"scacog-205","60+","female","[""Dementia & Alzheimer's""]"
"newyork-1408","46-60","male","[""Aging"", ""Dementia & Alzheimer's""]"
"newyork-1409","46-60","male","[""Aging"", ""Dementia & Alzheimer's""]"
"dayton-761","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"newyork-1410","60+","female","[""Aging""]"
"wellwise-394","46-60","female","[""Anxiety"", ""Bathing"", ""Dementia & Alzheimer's"", ""Power of Attorney"", ""Toileting""]"
"tcoa-375","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Irritability""]"
"washington-550","36-45","female","[""Aging""]"
"kern-1313","46-60","female","[""Developmental Disabilities""]"
"buchanan-241","36-45","female","[""Aging"", ""Developmental Disabilities""]"
"wisconsin-1383","60+","female","[""Dementia & Alzheimer's""]"
"northcarolina-1280","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Parkinson's"", ""Stroke""]"
"kern-1314","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Raising Grandchildren"", ""Stroke""]"
"northcarolina-1281","60+","female","[""Aggression"", ""Aging"", ""Agitation"", ""Dementia & Alzheimer's""]"
"northcarolina-1282","36-45","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Stroke""]"
"newyork-1411","60+","female","[""Aging"", ""Heart Health"", ""Lung Health""]"
"wisconsin-1384","46-60","female","[""Aging"", ""Developmental Disabilities"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"trident-310","60+","female","[""Dementia & Alzheimer's""]"
"esmv-385","36-45","female","[""Aging"", ""Dementia & Alzheimer's""]"
"ventura-297","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"newyork-1412","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Parkinson's""]"
"hoco-393","60+","female","[""Aging"", ""Dementia & Alzheimer's""]"
"newyork-1736","60+","female","[""Dementia & Alzheimer's"", ""Diabetes"", ""Parkinson's"", ""Stroke""]"
"newyork-1413","46-60","female","[""Abuse"", ""Bedsores"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Work""]"
"jayhawk-326","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"wisconsin-1385","NA","NA","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health""]"
"scacog-206","60+","male","[""Dementia & Alzheimer's"", ""Loneliness""]"
"newyork-1414","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"scacog-207","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Lung Health"", ""Stroke""]"
"newyork-1415","60+","male","[""Aging"", ""Dementia & Alzheimer's""]"
"northcarolina-1283","60+","female","[""Aging""]"
"scacog-208","46-60","female","[""Dementia & Alzheimer's"", ""Stroke""]"
"washington-551","26-35","female","[""Aging"", ""Anxiety"", ""Diabetes"", ""Falls"", ""Raising Grandchildren"", ""Relationships""]"
"newyork-1417","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"newyork-1418","36-45","female","[""Lung Health""]"
"sourcewise-278","46-60","female","[""Aging"", ""Dementia & Alzheimer's""]"
"beas-314","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Raising Grandchildren""]"
"dayton-762","60+","female","[""Aging"", ""Dementia & Alzheimer's""]"
"wisconsin-1386","60+","female","[""Aging"", ""Developmental Disabilities"", ""Doctors"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Power of Attorney""]"
"newyork-1419","60+","female","[""Aging"", ""Dementia & Alzheimer's""]"
"jayhawk-327","46-60","female","[""Aging"", ""Dementia & Alzheimer's""]"
"northcarolina-1284","46-60","female","[""Aging"", ""Dementia & Alzheimer's""]"
"minnesota-526","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Parkinson's""]"
"dayton-763","46-60","female","[""Aging""]"
"scacog-209","60+","female","[""Aggression"", ""Aging"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Hallucinations"", ""Heart Health"", ""Irritability"", ""Lung Health"", ""Stroke"", ""Withdrawing""]"
"buchanan-242","26-35","female","[""Dementia & Alzheimer's"", ""Raising Grandchildren""]"
"dayton-764","36-45","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"newyork-1420","46-60","female","[""Aging"", ""Dementia & Alzheimer's""]"
"wisconsin-1387","46-60","female","[""Dementia & Alzheimer's""]"
"dayton-765","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes""]"
"northcarolina-1285","60+","male","[""Agitation"", ""Dementia & Alzheimer's"", ""Emotions"", ""Power of Attorney""]"
"northcarolina-1286","60+","male","[""Aging"", ""Dementia & Alzheimer's""]"
"sourcewise-279","60+","female","[""Dementia & Alzheimer's""]"
"kern-1315","60+","female","[""Aging""]"
"rivaaa-367","60+","female","[""Dementia & Alzheimer's""]"
"newyork-1421","36-45","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"sourcewise-280","60+","female","[""Dementia & Alzheimer's"", ""Parkinson's""]"
"newyork-1422","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"buchanan-243","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"lehigh-206","36-45","female","[""Aging"", ""Anxiety"", ""Diabetes""]"
"egyptianaaa-216","60+","female","[""UTIs""]"
"newyork-1423","26-35","female","[""Dementia & Alzheimer's""]"
"eaccares-98","60+","female","[""Aging""]"
"kern-1316","46-60","male","[""Diabetes"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"northcarolina-1287","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"wisconsin-1388","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Mealtime""]"
"kentucky-212","60+","male","[""Aging"", ""Dementia & Alzheimer's"", ""Parkinson's""]"
"kern-1317","26-35","female","[""Aging"", ""Developmental Disabilities"", ""Parkinson's""]"
"kalamazoo-215","NA","male","[""Aging"", ""Diabetes"", ""Heart Health""]"
"northcarolina-1288","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Stroke""]"
"dayton-766","60+","female","[""Dementia & Alzheimer's""]"
"wisconsin-1389","46-60","female","[""Aging"", ""Developmental Disabilities"", ""Raising Grandchildren""]"
"newyork-1424","46-60","female","[""Aging"", ""Dementia & Alzheimer's""]"
"newyork-1425","60+","female","[""Aging"", ""Dementia & Alzheimer's""]"
"dayton-767","46-60","male","[""Dementia & Alzheimer's""]"
"newyork-1426","36-45","female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health""]"
"scacog-210","46-60","female","[""Aging"", ""Diabetes"", ""Heart Health""]"
"kentucky-213","36-45","male","[""Aging"", ""Agitation"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Hallucinations"", ""Lung Health"", ""Mental Changes"", ""Parkinson's""]"
"wisconsin-1390","46-60","male","[""Aging"", ""Dementia & Alzheimer's""]"
"northcarolina-1289","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Lung Health"", ""Stroke""]"
"sourcewise-281","46-60","female","[""Aging""]"
"esmv-386","46-60","male","[""Dementia & Alzheimer's"", ""Diabetes"", ""Parkinson's"", ""Stroke""]"
"newyork-1427","46-60","male","[""Aging"", ""Dementia & Alzheimer's""]"
"demo-317","26-35","female","[""Abuse"", ""Activities"", ""Aggression"", ""Aging"", ""Agitation"", ""Anger"", ""Bathing"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Emotions"", ""Future Planning"", ""Heart Health"", ""Hospice"", ""Hospitals"", ""Local Resources"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Prescriptions"", ""Relationships"", ""Self-Care"", ""Stroke"", ""Work""]"
"newyork-1428","46-60","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"newyork-1429","36-45","female","[""Aging"", ""Diabetes"", ""Stroke""]"
"kansas-381","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"aaa7-405","60+","female","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"washington-552","60+","female","[""Dementia & Alzheimer's"", ""Lung Health""]"
"newyork-1430","36-45","female","[""Aging"", ""Diabetes"", ""Heart Health"", ""Stroke""]"
"northcarolina-1290","36-45","male","[""Aging"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"newyork-1432","60+","female","[""Aging"", ""Boredom"", ""Developmental Disabilities""]"
"dayton-770","NA","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Stroke""]"
"newyork-1433","46-60","female","[""Aging"", ""Emotions"", ""Heart Health"", ""Loneliness"", ""Lung Health""]"
"kern-1318","36-45","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Raising Grandchildren"", ""Stroke""]"
"wisconsin-1391","36-45","female","[""Aging""]"
"kern-1319","26-35","female","[""Activities"", ""Aging"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Work""]"
"trident-311","60+","male","[""Dementia & Alzheimer's"", ""Stroke""]"
"aaa7-406","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Lung Health"", ""Parkinson's"", ""Raising Grandchildren"", ""Stroke""]"
"wisconsin-1392","26-35","female","[""Aging"", ""Dementia & Alzheimer's"", ""Heart Health"", ""Stroke""]"
"wisconsin-1393","60+","male","[""Dementia & Alzheimer's""]"
"newyork-1434","18-25","female","[""Aging"", ""Diabetes""]"
